SIMULATION LOG - STABLE CANDIDATES ONLY
VACUUM_FREQ: 137.035999
------------------------------------------------------------
FREQ_HZ      | RATIO (w/vac)   | MAX_STRAIN   | STATUS
128.2671     | 0.936010        | 0.999934     | STABLE
128.2970     | 0.936229        | 0.999994     | STABLE
128.3269     | 0.936447        | 0.999973     | STABLE
128.3568     | 0.936665        | 0.999868     | STABLE
128.3867     | 0.936883        | 0.999905     | STABLE
128.4166     | 0.937102        | 0.999859     | STABLE
128.4465     | 0.937320        | 0.999994     | STABLE
128.4764     | 0.937538        | 0.999867     | STABLE
128.5064     | 0.937756        | 0.999125     | STABLE
128.5363     | 0.937974        | 0.999862     | STABLE
128.5662     | 0.938193        | 0.999929     | STABLE
128.5961     | 0.938411        | 0.999992     | STABLE
128.6260     | 0.938629        | 0.999954     | STABLE
128.6559     | 0.938847        | 0.999126     | STABLE
128.6858     | 0.939065        | 0.999976     | STABLE
128.7157     | 0.939284        | 0.999908     | STABLE
128.7456     | 0.939502        | 0.999927     | STABLE
128.7755     | 0.939720        | 0.999791     | STABLE
128.8054     | 0.939938        | 0.999848     | STABLE
128.8353     | 0.940156        | 0.999383     | STABLE
128.8652     | 0.940375        | 0.999838     | STABLE
128.8951     | 0.940593        | 0.999365     | STABLE
128.9250     | 0.940811        | 0.999874     | STABLE
128.9549     | 0.941029        | 0.999893     | STABLE
128.9848     | 0.941248        | 0.999998     | STABLE
129.0147     | 0.941466        | 0.999779     | STABLE
129.0446     | 0.941684        | 0.999764     | STABLE
129.0745     | 0.941902        | 0.999790     | STABLE
129.1044     | 0.942120        | 0.999779     | STABLE
129.1343     | 0.942339        | 0.999956     | STABLE
129.1642     | 0.942557        | 0.999788     | STABLE
129.1941     | 0.942775        | 0.999986     | STABLE
129.2240     | 0.942993        | 0.999948     | STABLE
129.2539     | 0.943211        | 0.999665     | STABLE
129.2838     | 0.943430        | 0.999471     | STABLE
129.3137     | 0.943648        | 0.999848     | STABLE
129.3436     | 0.943866        | 0.999914     | STABLE
129.3735     | 0.944084        | 0.999828     | STABLE
129.4034     | 0.944303        | 0.999628     | STABLE
129.4333     | 0.944521        | 0.999915     | STABLE
129.4632     | 0.944739        | 0.999952     | STABLE
129.4931     | 0.944957        | 0.999941     | STABLE
129.5231     | 0.945175        | 0.999960     | STABLE
129.5530     | 0.945394        | 0.999921     | STABLE
129.5829     | 0.945612        | 0.999704     | STABLE
129.6128     | 0.945830        | 0.999995     | STABLE
129.6427     | 0.946048        | 0.999487     | STABLE
129.6726     | 0.946266        | 0.999999     | STABLE
129.7025     | 0.946485        | 0.999838     | STABLE
129.7324     | 0.946703        | 0.999954     | STABLE
129.7623     | 0.946921        | 0.999976     | STABLE
129.7922     | 0.947139        | 0.999956     | STABLE
129.8221     | 0.947358        | 0.999946     | STABLE
129.8520     | 0.947576        | 0.999756     | STABLE
129.8819     | 0.947794        | 0.999883     | STABLE
129.9118     | 0.948012        | 0.999896     | STABLE
129.9417     | 0.948230        | 0.999950     | STABLE
129.9716     | 0.948449        | 0.999727     | STABLE
130.0015     | 0.948667        | 0.999946     | STABLE
130.0314     | 0.948885        | 0.999947     | STABLE
130.0613     | 0.949103        | 0.999863     | STABLE
130.0912     | 0.949321        | 0.999751     | STABLE
130.1211     | 0.949540        | 0.999919     | STABLE
130.1510     | 0.949758        | 0.999654     | STABLE
130.1809     | 0.949976        | 0.999756     | STABLE
130.2108     | 0.950194        | 0.999683     | STABLE
130.2407     | 0.950412        | 0.999975     | STABLE
130.2706     | 0.950631        | 0.999945     | STABLE
130.3005     | 0.950849        | 0.999897     | STABLE
130.3304     | 0.951067        | 0.999987     | STABLE
130.3603     | 0.951285        | 0.999986     | STABLE
130.3902     | 0.951504        | 0.999989     | STABLE
130.4201     | 0.951722        | 0.999916     | STABLE
130.4500     | 0.951940        | 0.999730     | STABLE
130.4799     | 0.952158        | 0.999995     | STABLE
130.5099     | 0.952376        | 0.999811     | STABLE
130.5398     | 0.952595        | 0.999985     | STABLE
130.5697     | 0.952813        | 0.999939     | STABLE
130.5996     | 0.953031        | 0.999915     | STABLE
130.6295     | 0.953249        | 0.999930     | STABLE
130.6594     | 0.953467        | 0.999816     | STABLE
130.6893     | 0.953686        | 0.999870     | STABLE
130.7192     | 0.953904        | 0.999986     | STABLE
130.7491     | 0.954122        | 0.999936     | STABLE
130.7790     | 0.954340        | 0.999973     | STABLE
130.8089     | 0.954559        | 0.999897     | STABLE
130.8388     | 0.954777        | 0.999190     | STABLE
130.8687     | 0.954995        | 0.999966     | STABLE
130.8986     | 0.955213        | 0.999995     | STABLE
130.9285     | 0.955431        | 0.999998     | STABLE
130.9584     | 0.955650        | 0.999814     | STABLE
130.9883     | 0.955868        | 0.999844     | STABLE
131.0182     | 0.956086        | 0.999816     | STABLE
131.0481     | 0.956304        | 0.999842     | STABLE
131.0780     | 0.956522        | 0.999977     | STABLE
131.1079     | 0.956741        | 0.999819     | STABLE
131.1378     | 0.956959        | 0.999910     | STABLE
131.1677     | 0.957177        | 0.999726     | STABLE
131.1976     | 0.957395        | 0.999141     | STABLE
131.2275     | 0.957614        | 0.999956     | STABLE
131.2574     | 0.957832        | 0.999863     | STABLE
131.2873     | 0.958050        | 0.999958     | STABLE
131.3172     | 0.958268        | 0.999818     | STABLE
131.3471     | 0.958486        | 0.999443     | STABLE
131.3770     | 0.958705        | 0.999653     | STABLE
131.4069     | 0.958923        | 0.999974     | STABLE
131.4368     | 0.959141        | 0.999931     | STABLE
131.4667     | 0.959359        | 0.999932     | STABLE
131.4966     | 0.959577        | 0.999954     | STABLE
131.5266     | 0.959796        | 0.999973     | STABLE
131.5565     | 0.960014        | 0.999763     | STABLE
131.5864     | 0.960232        | 0.999863     | STABLE
131.6163     | 0.960450        | 0.999992     | STABLE
131.6462     | 0.960668        | 0.999810     | STABLE
131.6761     | 0.960887        | 0.999940     | STABLE
131.7060     | 0.961105        | 0.999995     | STABLE
131.7359     | 0.961323        | 0.999952     | STABLE
131.7658     | 0.961541        | 0.999810     | STABLE
131.7957     | 0.961760        | 0.999637     | STABLE
131.8256     | 0.961978        | 0.999811     | STABLE
131.8555     | 0.962196        | 0.999938     | STABLE
131.8854     | 0.962414        | 0.999773     | STABLE
131.9153     | 0.962632        | 0.999333     | STABLE
131.9452     | 0.962851        | 0.999619     | STABLE
131.9751     | 0.963069        | 0.999963     | STABLE
132.0050     | 0.963287        | 0.999917     | STABLE
132.0349     | 0.963505        | 0.999796     | STABLE
132.0648     | 0.963723        | 0.999680     | STABLE
132.0947     | 0.963942        | 0.999999     | STABLE
132.1246     | 0.964160        | 0.999981     | STABLE
132.1545     | 0.964378        | 0.999820     | STABLE
132.1844     | 0.964596        | 0.999917     | STABLE
132.2143     | 0.964815        | 0.999928     | STABLE
132.2442     | 0.965033        | 0.999986     | STABLE
132.2741     | 0.965251        | 0.999992     | STABLE
132.3040     | 0.965469        | 0.999956     | STABLE
132.3339     | 0.965687        | 0.999959     | STABLE
132.3638     | 0.965906        | 0.999912     | STABLE
132.3937     | 0.966124        | 0.999988     | STABLE
132.4236     | 0.966342        | 0.999869     | STABLE
132.4535     | 0.966560        | 0.999955     | STABLE
132.4834     | 0.966778        | 0.999959     | STABLE
132.5134     | 0.966997        | 0.999724     | STABLE
132.5433     | 0.967215        | 0.999862     | STABLE
132.5732     | 0.967433        | 0.999956     | STABLE
132.6031     | 0.967651        | 0.999975     | STABLE
132.6330     | 0.967869        | 0.999913     | STABLE
132.6629     | 0.968088        | 0.999987     | STABLE
132.6928     | 0.968306        | 0.999833     | STABLE
132.7227     | 0.968524        | 0.999858     | STABLE
132.7526     | 0.968742        | 0.999734     | STABLE
132.7825     | 0.968961        | 0.999875     | STABLE
132.8124     | 0.969179        | 0.999897     | STABLE
132.8423     | 0.969397        | 0.990038     | STABLE
132.8722     | 0.969615        | 0.999951     | STABLE
132.9021     | 0.969833        | 0.999967     | STABLE
132.9320     | 0.970052        | 0.999939     | STABLE
132.9619     | 0.970270        | 0.999887     | STABLE
132.9918     | 0.970488        | 0.999930     | STABLE
133.0217     | 0.970706        | 0.999847     | STABLE
133.0516     | 0.970924        | 0.999875     | STABLE
133.0815     | 0.971143        | 0.999994     | STABLE
133.1114     | 0.971361        | 0.999998     | STABLE
133.1413     | 0.971579        | 0.999857     | STABLE
133.1712     | 0.971797        | 0.999801     | STABLE
133.2011     | 0.972016        | 0.999918     | STABLE
133.2310     | 0.972234        | 0.999926     | STABLE
133.2609     | 0.972452        | 0.999775     | STABLE
133.2908     | 0.972670        | 0.999923     | STABLE
133.3207     | 0.972888        | 0.999987     | STABLE
133.3506     | 0.973107        | 0.999956     | STABLE
133.3805     | 0.973325        | 0.999868     | STABLE
133.4104     | 0.973543        | 0.999860     | STABLE
133.4403     | 0.973761        | 0.999315     | STABLE
133.4702     | 0.973979        | 0.999760     | STABLE
133.5002     | 0.974198        | 0.999949     | STABLE
133.5301     | 0.974416        | 0.999975     | STABLE
133.5600     | 0.974634        | 0.999618     | STABLE
133.5899     | 0.974852        | 0.999965     | STABLE
133.6198     | 0.975071        | 0.999900     | STABLE
133.6497     | 0.975289        | 0.999927     | STABLE
133.6796     | 0.975507        | 0.999994     | STABLE
133.7095     | 0.975725        | 0.999962     | STABLE
133.7394     | 0.975943        | 0.999881     | STABLE
133.7693     | 0.976162        | 0.999985     | STABLE
133.7992     | 0.976380        | 0.999899     | STABLE
133.8291     | 0.976598        | 0.999920     | STABLE
133.8590     | 0.976816        | 0.999906     | STABLE
133.8889     | 0.977034        | 0.999900     | STABLE
133.9188     | 0.977253        | 0.999994     | STABLE
133.9487     | 0.977471        | 0.999871     | STABLE
133.9786     | 0.977689        | 0.999854     | STABLE
134.0085     | 0.977907        | 0.999986     | STABLE
134.0384     | 0.978125        | 0.999860     | STABLE
134.0683     | 0.978344        | 0.999949     | STABLE
134.0982     | 0.978562        | 0.999934     | STABLE
134.1281     | 0.978780        | 0.999926     | STABLE
134.1580     | 0.978998        | 0.999969     | STABLE
134.1879     | 0.979217        | 0.999993     | STABLE
134.2178     | 0.979435        | 0.999844     | STABLE
134.2477     | 0.979653        | 0.999843     | STABLE
134.2776     | 0.979871        | 0.999905     | STABLE
134.3075     | 0.980089        | 0.999961     | STABLE
134.3374     | 0.980308        | 0.999981     | STABLE
134.3673     | 0.980526        | 0.999676     | STABLE
134.3972     | 0.980744        | 0.999903     | STABLE
134.4271     | 0.980962        | 0.999815     | STABLE
134.4570     | 0.981180        | 0.999805     | STABLE
134.4869     | 0.981399        | 0.999749     | STABLE
134.5169     | 0.981617        | 0.999810     | STABLE
134.5468     | 0.981835        | 0.999687     | STABLE
134.5767     | 0.982053        | 0.999922     | STABLE
134.6066     | 0.982272        | 0.999904     | STABLE
134.6365     | 0.982490        | 0.999988     | STABLE
134.6664     | 0.982708        | 0.999499     | STABLE
134.6963     | 0.982926        | 0.999832     | STABLE
134.7262     | 0.983144        | 0.999736     | STABLE
134.7561     | 0.983363        | 0.999960     | STABLE
134.7860     | 0.983581        | 0.999879     | STABLE
134.8159     | 0.983799        | 0.999894     | STABLE
134.8458     | 0.984017        | 0.999787     | STABLE
134.8757     | 0.984235        | 0.999956     | STABLE
134.9056     | 0.984454        | 0.999844     | STABLE
134.9355     | 0.984672        | 0.998622     | STABLE
134.9654     | 0.984890        | 0.999965     | STABLE
134.9953     | 0.985108        | 0.999908     | STABLE
135.0252     | 0.985327        | 0.999869     | STABLE
135.0551     | 0.985545        | 0.999973     | STABLE
135.0850     | 0.985763        | 0.999828     | STABLE
135.1149     | 0.985981        | 0.999763     | STABLE
135.1448     | 0.986199        | 0.999929     | STABLE
135.1747     | 0.986418        | 0.999543     | STABLE
135.2046     | 0.986636        | 0.999730     | STABLE
135.2345     | 0.986854        | 0.999982     | STABLE
135.2644     | 0.987072        | 0.999929     | STABLE
135.2943     | 0.987290        | 0.999985     | STABLE
135.3242     | 0.987509        | 0.999671     | STABLE
135.3541     | 0.987727        | 0.999357     | STABLE
135.3840     | 0.987945        | 0.999905     | STABLE
135.4139     | 0.988163        | 0.999987     | STABLE
135.4438     | 0.988381        | 0.999932     | STABLE
135.4737     | 0.988600        | 0.999950     | STABLE
135.5037     | 0.988818        | 0.999863     | STABLE
135.5336     | 0.989036        | 0.999968     | STABLE
135.5635     | 0.989254        | 0.999967     | STABLE
135.5934     | 0.989473        | 0.999879     | STABLE
135.6233     | 0.989691        | 0.999835     | STABLE
135.6532     | 0.989909        | 0.999996     | STABLE
135.6831     | 0.990127        | 0.999848     | STABLE
135.7130     | 0.990345        | 0.999816     | STABLE
135.7429     | 0.990564        | 0.999694     | STABLE
135.7728     | 0.990782        | 0.999921     | STABLE
135.8027     | 0.991000        | 0.999877     | STABLE
135.8326     | 0.991218        | 0.999939     | STABLE
135.8625     | 0.991436        | 0.999890     | STABLE
135.8924     | 0.991655        | 0.999750     | STABLE
135.9223     | 0.991873        | 0.999915     | STABLE
135.9522     | 0.992091        | 0.999969     | STABLE
135.9821     | 0.992309        | 0.999927     | STABLE
136.0120     | 0.992528        | 0.999830     | STABLE
136.0419     | 0.992746        | 0.999889     | STABLE
136.0718     | 0.992964        | 0.999985     | STABLE
136.1017     | 0.993182        | 0.999672     | STABLE
